CLUSTER,WEEK,CARRIER,NETWORK,COUNT,AREA,LATITUDE,LONGITUDE,AVG RTT
5,46,att,edge,42,SFBay,37.507494381,-122.0557959524,311.9523809524
7,46,att,edge,133,SFBay,37.8409297293,-122.2392841353,232.8496240602
20,46,sprint,wifi,48,SFBay,37.630489,-122.41109,219.1770833333
6,46,att,edge,85,SFBay,37.502159,-122.20866,196.4
9,46,att,edge,44,SFBay,37.630489,-122.41109,207.9772727273
8,46,att,edge,9,SFBay,37.7860308889,-122.40079,214.6666666667
24,46,sprint,evdoa,109,SFBay,37.6811652018,-122.1731983486,113.8568807339
25,46,sprint,evdoa,950,SFBay,37.76579536,-122.4250088316,87.4358947368
26,46,sprint,evdoa,69,SFBay,37.237484,-121.82779,68.3898550725
27,46,sprint,evdoa,99,SFBay,37.3997392828,-122.0557367677,84.6797979798
15,47,sprint,wifi,179,SFBay,37.3854778994,-122.0815913966,43.5156424581
4,47,tmobile,edge,14,SFBay,37.7151205714,-122.3145992857,264.0714285714
5,47,tmobile,umts,74,SFBay,37.6436077432,-122.2268466216,236.9891891892
8,47,tmobile,umts,110,SFBay,37.4002430182,-122.0396010909,194.0481818182
7,47,tmobile,umts,168,SFBay,37.7745016726,-122.4285556548,241.9458333333
17,47,sprint,wifi,57,SFBay,37.885757,-122.11802,23.5736842105
18,47,sprint,wifi,72,SFBay,37.554947,-122.27106,101.7388888889
17,47,verizonwireless,lte,1,SFBay,37.579353,-122.31642,33.4
6,47,tmobile,umts,10,SFBay,37.4849925,-122.218934,216.6
9,47,tmobile,umts,4,SFBay,37.287167,-121.94996,261.025
null,47,,hsdpa,1,SFBay,37.322998,-122.03218,62.2
7,47,tmobile,edge,8,SFBay,37.524555625,-122.2752075,595.875
25,47,sprint,evdoa,476,SFBay,37.7717936324,-122.4181127731,79.0119747899
27,47,sprint,evdoa,183,SFBay,37.4064440546,-122.0540571038,75.150273224
22,47,tmobile,wifi,2,SFBay,37.779926,-121.97801,126.05
24,47,sprint,evdoa,31,SFBay,37.4968381935,-122.0607580645,83.5387096774
26,47,sprint,evdoa,12,SFBay,37.237484,-121.82779,62.5583333333
6,47,tmobile,edge,52,SFBay,37.6004627692,-122.3874894231,212.6538461538
14,47,verizonwireless,wifi,3,SFBay,37.430851,-121.953,31.9333333333
26,46,tmobile,wifi,353,SFBay,37.4318136771,-122.1190991218,59.3033144476
27,46,tmobile,wifi,59,SFBay,37.7542686949,-122.423160678,134.4016949153
13,46,verizonwireless,wifi,7,SFBay,37.368625,-122.0228542857,53.4
28,46,tmobile,wifi,61,SFBay,37.463444,-122.22568,201.3124590164
25,46,tmobile,wifi,154,SFBay,37.5161571299,-122.116589026,109.2103896104
29,46,tmobile,wifi,103,SFBay,37.3480185534,-122.0248699029,69.9223300971
null,46,verizonwireless,unknown,2,SFBay,37.630489,-122.41109,84.55
29,45,tmobile,wifi,203,SFBay,37.3523974286,-122.0213461576,95.3630541872
26,45,tmobile,wifi,472,SFBay,37.4166475636,-122.1076474788,117.9397245763
27,45,tmobile,wifi,236,SFBay,37.7685258475,-122.4141084746,66.4076694915
30,45,tmobile,wifi,99,SFBay,37.5281069192,-122.2909023232,18.2323232323
6,45,att,edge,58,SFBay,37.502159,-122.20866,193.8275862069
25,45,tmobile,wifi,111,SFBay,37.430071973,-122.0357259459,56.8279279279
28,45,tmobile,wifi,181,SFBay,37.463444,-122.22568,121.3397790055
18,45,verizonwireless,lte,2,SFBay,37.3205665,-121.95148,31.7
null,45,,1xrtt,4,SFBay,37.56869975,-122.169945,239.85
19,47,verizonwireless,lte,27,SFBay,37.777155963,-122.4204985185,35.3555555556
26,47,tmobile,wifi,479,SFBay,37.4211549207,-122.1231221712,48.7802922756
15,47,verizonwireless,lte,5,SFBay,37.7854042,-122.287478,38.9
31,47,tmobile,wifi,141,SFBay,37.8005467092,-121.9814156738,23.5659574468
29,47,tmobile,wifi,135,SFBay,37.3513362074,-122.0318,206.5066666667
8,47,att,edge,43,SFBay,37.7495213721,-122.4177844186,219.6348837209
25,47,tmobile,wifi,10,SFBay,37.5732697,-121.89893,104.6
19,46,verizonwireless,lte,5,SFBay,37.7623738,-122.437098,51.9
null,46,,1xrtt,1,SFBay,37.428432,-122.07238,334
30,46,tmobile,wifi,25,SFBay,37.52671632,-122.2886832,19.164
12,46,verizonwireless,wifi,66,SFBay,37.630489,-122.41109,221.3227272727
22,46,verizonwireless,lte,92,SFBay,37.428432,-122.07238,34.4184782609
21,46,verizonwireless,lte,1,SFBay,37.429832,-122.00418,57
22,47,verizonwireless,lte,310,SFBay,37.428432,-122.07238,35.9477419355
4,47,verizonwireless,evdoa,28,SFBay,37.388497,-122.0013003571,60.8928571429
21,47,verizonwireless,lte,88,SFBay,37.5527920227,-122.2152588636,38.6840909091
28,47,tmobile,wifi,90,SFBay,37.4638741667,-122.2254908889,213.39
20,47,sprint,wifi,62,SFBay,37.6312999355,-122.4109106452,218.8177419355
25,47,tmobile,hsdpa,132,SFBay,37.4459069848,-122.1569777273,143.4128787879
24,47,tmobile,hsdpa,44,SFBay,37.5410430227,-122.1498734091,115.3136363636
26,47,tmobile,hsdpa,95,SFBay,37.4012433684,-122.07424,141.1378947368
27,47,tmobile,hsdpa,88,SFBay,37.779012,-122.4369751136,112.9715909091
27,47,tmobile,wifi,3,SFBay,37.7821303333,-122.41133,97.7
16,48,sprint,wifi,33,SFBay,37.371861,-122.02123,313.8606060606
25,48,sprint,evdoa,303,SFBay,37.7648513333,-122.4260812541,82.9346534653
24,48,sprint,evdoa,18,SFBay,37.5550072778,-122.0669794444,86.8222222222
27,48,sprint,evdoa,63,SFBay,37.4257381429,-122.0699442857,66.1746031746
21,48,verizonwireless,lte,90,SFBay,37.4514827556,-122.1450056667,31.6377777778
22,48,verizonwireless,lte,74,SFBay,37.4207134865,-122.0744158108,34.5986486486
24,48,tmobile,hsdpa,39,SFBay,37.5687997436,-122.132825641,129.5820512821
27,48,tmobile,hsdpa,30,SFBay,37.7878150667,-122.4338883333,83.5
26,48,tmobile,hsdpa,49,SFBay,37.3901728163,-122.0749973469,98.6591836735
25,48,tmobile,hsdpa,3,SFBay,37.417755,-122.1235,243.1666666667
26,48,sprint,evdoa,2,SFBay,37.237484,-121.82779,108.85
19,47,verizonwireless,wifi,19,SFBay,37.7692816316,-122.4412078947,186.5578947368
18,47,verizonwireless,wifi,65,SFBay,37.3873943538,-122.0558444615,22.4692307692
25,49,tmobile,hsdpa,25,SFBay,37.445797,-122.15758,119.896
19,49,verizonwireless,wifi,28,SFBay,37.771717,-122.44389,222.05
21,49,verizonwireless,lte,84,SFBay,37.4963896667,-122.0552916667,49.1595238095
19,49,sprint,wifi,104,SFBay,37.756145,-122.43257,11.3836538462
31,49,tmobile,wifi,116,SFBay,37.800694,-121.98144,29.3543103448
26,49,tmobile,hsdpa,2,SFBay,37.386772,-122.07523,65.2
24,49,tmobile,hsdpa,1,SFBay,37.800694,-121.98144,59.9
26,49,tmobile,wifi,136,SFBay,37.4403065956,-122.1306417647,18.9823529412
7,49,att,edge,61,SFBay,37.8436140656,-122.2406040984,199.6295081967
22,49,verizonwireless,lte,133,SFBay,37.4025782556,-122.0798736842,50.2518796992
16,49,sprint,wifi,157,SFBay,37.371861,-122.02123,167.3337579618
18,49,sprint,wifi,88,SFBay,37.554947,-122.27106,26.1056818182
6,49,att,edge,27,SFBay,37.502159,-122.20866,196.0740740741
5,49,att,edge,16,SFBay,37.495095625,-122.119835625,222.125
25,49,tmobile,wifi,1,SFBay,37.916134,-122.31077,225
7,49,tmobile,edge,48,SFBay,37.520214,-122.2758,258.0833333333
8,49,att,edge,3,SFBay,37.748581,-122.41841,205
0,49,sprint,1xrtt,1,SFBay,37.944061,-122.57121,351
19,48,verizonwireless,wifi,103,SFBay,37.771717,-122.44389,206.345631068
19,48,sprint,wifi,32,SFBay,37.756145,-122.43257,12.6984375
17,48,sprint,wifi,20,SFBay,37.885757,-122.11802,139.025
26,48,tmobile,wifi,40,SFBay,37.43312375,-122.13685,22.3275
18,48,verizonwireless,wifi,71,SFBay,37.4873922817,-122.207778169,88.7183098592
28,48,tmobile,wifi,6,SFBay,37.463444,-122.22568,160.5666666667
null,48,,unknown,4,SFBay,37.805988,-122.40991,68
18,48,sprint,wifi,11,SFBay,37.554947,-122.27106,13.8636363636
0,48,tmobile,hspa,1,SFBay,37.524597,-122.3391,65
3,48,sprint,evdo0,3,SFBay,37.398605,-121.96437,68.8333333333
27,45,sprint,evdoa,113,SFBay,37.4151809027,-122.0640124779,71.8194690265
22,45,verizonwireless,lte,272,SFBay,37.4194146728,-122.0740422426,39.5503676471
25,45,sprint,evdoa,98,SFBay,37.7715889388,-122.4247519388,74.25
21,45,verizonwireless,lte,67,SFBay,37.4777105224,-122.1625444776,31.8865671642
18,45,verizonwireless,wifi,305,SFBay,37.4931295934,-122.1586849836,86.7331147541
24,45,sprint,evdoa,39,SFBay,37.6546268205,-122.1406305128,74.3897435897
19,45,verizonwireless,wifi,114,SFBay,37.7636372807,-122.4387761404,46.648245614
26,45,tmobile,hsdpa,396,SFBay,37.3995582323,-122.0770867677,83.7505050505
24,45,tmobile,hsdpa,76,SFBay,37.4050237763,-122.1185080263,86.0092105263
27,45,tmobile,hsdpa,351,SFBay,37.775860812,-122.4776941311,107.4524216524
26,45,sprint,evdoa,23,SFBay,37.237484,-121.82779,65.6043478261
25,45,tmobile,hsdpa,129,SFBay,37.4455582868,-122.1571392248,115.9945736434
27,49,sprint,evdoa,19,SFBay,37.428432,-122.07238,110.4894736842
25,49,sprint,evdoa,131,SFBay,37.7641919237,-122.4246129771,78.5969465649
24,49,sprint,evdoa,1,SFBay,37.453056,-122.11783,70.1
0,49,tmobile,hspa,1,SFBay,37.584103,-122.36608,75.7
null,45,searchingforservice,ehrpd,1,SFBay,37.417755,-122.1235,396
1,52,tmobile,hsdpa,57,Seattle,47.6283996316,-122.3407707018,58.7210526316
2,50,tmobile,hsdpa,172,Seattle,47.6701155116,-122.2041515116,55.6093023256
1,50,sprint,evdoa,260,Seattle,47.6497045308,-122.3435986154,75.0765384615
1,53,sprint,evdoa,310,Seattle,47.6554462452,-122.3403915806,64.3722580645
0,53,sprint,evdoa,113,Seattle,47.5730941327,-122.1334168142,86.5619469027
2,52,tmobile,hsdpa,40,Seattle,47.678367975,-122.2039615,65.0875
1,52,sprint,evdoa,172,Seattle,47.6387925814,-122.3340826744,273.3703488372
0,52,sprint,evdoa,97,Seattle,47.5897302268,-122.3069928866,74.9577319588
3,52,tmobile,hsdpa,21,Seattle,47.684944,-122.29823,57.5285714286
4,52,tmobile,hsdpa,145,Seattle,47.673988,-122.12151,53.3482758621
0,52,tmobile,hsdpa,26,Seattle,47.6938523077,-122.1900042308,77.0192307692
1,53,tmobile,hsdpa,61,Seattle,47.6346488197,-122.3429670492,67.0016393443
null,52,verizonwireless,mobile,10,Seattle,47.684944,-122.29823,88.37
4,51,tmobile,hsdpa,61,Seattle,47.673988,-122.12151,52.6327868852
2,51,tmobile,hsdpa,278,Seattle,47.6591946511,-122.2044014029,56.971942446
3,51,tmobile,hsdpa,143,Seattle,47.6851683217,-122.2982488811,64.872027972
1,51,tmobile,hsdpa,201,Seattle,47.6285245224,-122.3469470149,72.7567164179
2,51,sprint,evdoa,2,Seattle,47.670628,-122.20414,58.15
null,53,att,hspa,14,Seattle,47.5496016429,-122.2718735714,121.4714285714
1,51,virginmobile,evdoa,259,Seattle,47.673988,-122.12151,336.6370656371
null,43,,wifi,10,Seattle,47.670628,-122.20414,104
1,44,sprint,wifi,371,Seattle,47.661423,-122.26837,14.7459838275
2,43,sprint,wifi,472,Seattle,47.660007,-122.34256,117.5042372881
3,43,sprint,wifi,55,Seattle,47.673988,-122.12151,18.3436363636
1,43,sprint,wifi,263,Seattle,47.661423,-122.26837,14.8038403042
2,44,sprint,wifi,198,Seattle,47.660007,-122.34256,89.3939393939
null,44,,evdoa,30,Seattle,47.670628,-122.20414,81.4466666667
2,44,virginmobile,evdoa,8,Seattle,47.670628,-122.20414,559
null,44,,wifi,20,Seattle,47.6663796,-122.259508,86.585
4,44,sprint,wifi,21,Seattle,47.670628,-122.20414,103.9761904762
2,45,virginmobile,evdoa,399,Seattle,47.670628,-122.20414,368.5664160401
null,45,,wifi,40,Seattle,47.670628,-122.20414,88.3525
3,45,sprint,wifi,199,Seattle,47.673988,-122.12151,27.3419095477
1,45,sprint,wifi,66,Seattle,47.661423,-122.26837,13.6683333333
0,45,virginmobile,evdoa,105,Seattle,47.6634450667,-122.2846474286,365.4476190476
2,45,sprint,wifi,401,Seattle,47.660007,-122.34256,85.742394015
null,45,,evdoa,6,Seattle,47.688853,-122.268385,108.1333333333
0,48,sprint,wifi,18,Seattle,47.564907,-122.17461,210.2222222222
3,48,sprint,wifi,179,Seattle,47.673988,-122.12151,13.6813407821
0,48,sprint,evdoa,29,Seattle,47.5518933448,-122.1210206897,84.4103448276
1,48,sprint,evdoa,345,Seattle,47.6339157449,-122.3451903188,78.5579710145
1,49,sprint,evdoa,600,Seattle,47.6452640867,-122.3440462667,75.8921666667
null,48,,wifi,40,Seattle,47.672728,-122.15249625,84.89675
4,48,sprint,wifi,41,Seattle,47.670628,-122.20414,218.343902439
0,46,sprint,evdoa,147,Seattle,47.6060709524,-122.1984791837,168.006122449
5,46,sprint,wifi,162,Seattle,47.612076,-122.11127,282.9432098765
2,46,virginmobile,evdoa,491,Seattle,47.670628,-122.20414,337.3890020367
2,46,tmobile,wifi,244,Seattle,47.670628,-122.20414,50.5116803279
6,46,sprint,wifi,113,Seattle,47.587742,-122.24135,16.2389380531
2,46,sprint,wifi,656,Seattle,47.660007,-122.34256,220.7016768293
3,46,sprint,wifi,397,Seattle,47.673988,-122.12151,25.840604534
3,46,tmobile,wifi,236,Seattle,47.62886,-122.3457,196.8995762712
0,46,sprint,wifi,41,Seattle,47.6502334146,-122.292752439,86.2975609756
0,46,tmobile,wifi,110,Seattle,47.7013966545,-122.2446289091,105.9205454545
0,46,virginmobile,evdoa,12,Seattle,47.6536816667,-122.2816616667,331.25
1,47,sprint,evdoa,470,Seattle,47.6332721532,-122.345156234,78.9634042553
2,47,tmobile,wifi,25,Seattle,47.670628,-122.20414,75.984
0,47,sprint,evdoa,24,Seattle,47.6347836667,-122.1564095833,91.2916666667
2,45,tmobile,wifi,582,Seattle,47.670628,-122.20414,56.2508591065
3,45,tmobile,wifi,338,Seattle,47.62886,-122.3457,198.5686686391
1,46,sprint,evdoa,331,Seattle,47.6316829909,-122.3454154079,93.1891238671
null,46,,wifi,17,Seattle,47.670628,-122.20414,212.0411764706
4,46,sprint,wifi,219,Seattle,47.670628,-122.20414,198.9
4,45,sprint,wifi,66,Seattle,47.670628,-122.20414,215.8818181818
0,45,tmobile,wifi,74,Seattle,47.6394863378,-122.1407551351,78.782027027
0,45,sprint,evdoa,69,Seattle,47.5909917101,-122.1168495652,120.3492753623
2,47,sprint,wifi,304,Seattle,47.660007,-122.34256,218.7611842105
3,47,sprint,wifi,388,Seattle,47.673988,-122.12151,45.5822938144
2,47,tmobile,hsdpa,50,Seattle,47.66974504,-122.2041602,52.632
0,47,tmobile,hsdpa,11,Seattle,47.7721628182,-122.2244363636,105.4636363636
1,46,att,wifi,201,Seattle,47.632954,-122.28919,16.5170646766
2,46,tmobile,hsdpa,42,Seattle,47.670628,-122.20414,113.4142857143
null,46,virginmobile,1xrtt,14,Seattle,47.670628,-122.20414,1222.9285714286
1,45,att,wifi,171,Seattle,47.632954,-122.28919,15.0200584795
5,45,sprint,wifi,13,Seattle,47.612076,-122.11127,217.0615384615
2,45,tmobile,hsdpa,7,Seattle,47.670628,-122.20414,103.9571428571
1,47,att,wifi,204,Seattle,47.632954,-122.28919,15.6266666667
4,47,sprint,wifi,67,Seattle,47.670628,-122.20414,216.6955223881
4,46,tmobile,hsdpa,3,Seattle,47.673988,-122.12151,125.6666666667
1,46,tmobile,umts,16,Seattle,47.6761534375,-122.204011875,140.51875
2,46,sprint,evdoa,197,Seattle,47.6223900812,-122.1523190355,65.4659898477
1,47,verizonwireless,evdoa,144,Seattle,47.670628,-122.20414,93.6847222222
null,47,,wifi,27,Seattle,47.670628,-122.20414,191.7888888889
0,47,tmobile,umts,11,Seattle,47.6407442727,-122.2564227273,73.6818181818
1,48,att,wifi,150,Seattle,47.632954,-122.28919,16.2664666667
1,48,verizonwireless,evdoa,105,Seattle,47.670628,-122.20414,108.9095238095
0,48,tmobile,hsdpa,14,Seattle,47.8266604286,-122.2005685714,61.9785714286
1,48,tmobile,umts,11,Seattle,47.6835948182,-122.2047618182,56.8818181818
2,47,sprint,evdoa,56,Seattle,47.6250791071,-122.1451739286,96.9660714286
0,47,tmobile,wifi,30,Seattle,47.912876,-122.09818,15.7073333333
0,49,tmobile,hsdpa,86,Seattle,47.5334871512,-122.2663093023,74.1023255814
4,48,tmobile,hsdpa,4,Seattle,47.673988,-122.12151,76.55
2,48,tmobile,hsdpa,16,Seattle,47.678919875,-122.203949375,63.95
2,45,tmobile,umts,179,Seattle,47.610542,-122.14243,98.4346368715
0,45,tmobile,umts,71,Seattle,47.6166086901,-122.2615711268,121.5507042254
4,45,tmobile,hsdpa,2,Seattle,47.673988,-122.12151,93.4
1,45,tmobile,umts,17,Seattle,47.670628,-122.20414,83.9705882353
1,50,att,edge,4,Seattle,47.684944,-122.29823,278.25
1,51,att,edge,7,Seattle,47.684944,-122.29823,262
0,51,att,edge,4,Seattle,47.672941,-122.323315,265
1,49,att,edge,12,Seattle,47.684944,-122.29823,278.25
1,48,att,edge,12,Seattle,47.684944,-122.29823,272.9166666667
0,46,att,edge,6,Seattle,47.660007,-122.34256,272
1,47,att,edge,16,Seattle,47.684944,-122.29823,274.75
1,45,att,edge,4,Seattle,47.684944,-122.29823,255.25
1,46,att,edge,4,Seattle,47.684944,-122.29823,251.5
0,50,att,hsdpa,5,Seattle,47.6734912,-122.222958,172.02
0,51,att,hsdpa,6,Seattle,47.673988,-122.12151,302.6666666667
0,53,att,hsdpa,19,Seattle,47.55489,-122.2307663158,256.2947368421
1,51,att,hsdpa,4,Seattle,47.632954,-122.28919,103.025
2,53,att,hsdpa,1,Seattle,47.660007,-122.34256,372
1,53,att,hsdpa,6,Seattle,47.62886,-122.3457,144.5333333333
0,52,att,hsdpa,7,Seattle,47.612005,-122.2550985714,261.7714285714
2,52,att,hsdpa,13,Seattle,47.660007,-122.34256,350.5384615385
1,52,att,hsdpa,3,Seattle,47.6332436667,-122.2999766667,83.0333333333
0,45,att,hsdpa,1,Seattle,47.684944,-122.29823,129
1,48,att,hsdpa,6,Seattle,47.632954,-122.28919,98.3833333333
0,46,att,hsdpa,2,Seattle,47.6194475,-122.14806,790
1,47,att,hsdpa,1,Seattle,47.632954,-122.28919,168
0,48,att,hsdpa,2,Seattle,47.608494,-122.33641,85.65
1,50,att,umts,12,Seattle,47.632954,-122.28919,76.5916666667
0,52,att,umts,7,Seattle,47.5059832857,-122.30026,79.1285714286
0,50,att,umts,5,Seattle,47.684944,-122.29823,82.84
1,52,att,umts,9,Seattle,47.632954,-122.28919,213.2666666667
1,45,att,umts,1,Seattle,47.632954,-122.28919,70.7
0,45,att,umts,4,Seattle,47.706171,-122.29189,198.875
0,46,att,umts,4,Seattle,47.6042835,-122.2670625,341.5
2,46,att,umts,8,Seattle,47.673988,-122.12151,338.625
1,47,att,umts,6,Seattle,47.632954,-122.28919,259.35
0,47,att,umts,6,Seattle,47.6174073333,-122.3155833333,298
1,46,att,umts,11,Seattle,47.632954,-122.28919,234.4545454545
1,48,att,umts,7,Seattle,47.632954,-122.28919,253.4571428571
0,48,att,umts,3,Seattle,47.608494,-122.33641,92.5666666667
2,48,att,umts,6,Seattle,47.673988,-122.12151,293.5
1,50,att,wifi,73,Seattle,47.632954,-122.28919,33.4536986301
1,51,att,wifi,38,Seattle,47.632954,-122.28919,32.1
1,52,att,wifi,19,Seattle,47.632954,-122.28919,25.9526315789
0,44,att,wifi,11,Seattle,47.6748456364,-122.2129390909,223.8181818182
0,45,att,wifi,38,Seattle,47.6613194737,-122.3402268421,37.7586842105
0,52,sprint,1xrtt,8,Seattle,47.601555,-122.33234,733
0,43,sprint,1xrtt,1,Seattle,47.606209,-122.33207,344
0,42,sprint,1xrtt,1,Seattle,47.660007,-122.34256,344
0,48,sprint,1xrtt,1,Seattle,47.660007,-122.34256,84.5
1,48,sprint,1xrtt,19,Seattle,47.62886,-122.3457,77.6736842105
1,46,sprint,1xrtt,2,Seattle,47.62886,-122.3457,403
0,46,sprint,1xrtt,4,Seattle,47.670628,-122.20414,239.1
0,47,sprint,1xrtt,3,Seattle,47.658152,-122.14939,166.1333333333
0,45,sprint,1xrtt,1,Seattle,47.673988,-122.12151,126
1,50,sprint,evdo0,2,Seattle,47.660007,-122.34256,68.5
2,52,sprint,evdo0,36,Seattle,47.739304,-122.34354,79.7861111111
3,52,sprint,evdo0,2,Seattle,47.633823,-122.32155,80.45
1,52,sprint,evdo0,1,Seattle,47.660007,-122.34256,71.4
0,51,sprint,evdo0,3,Seattle,47.564907,-122.17461,80.1666666667
0,44,sprint,evdo0,17,Seattle,47.65158,-122.2917411765,78.7588235294
3,44,sprint,evdo0,13,Seattle,47.633823,-122.32155,70.1384615385
1,44,sprint,evdo0,4,Seattle,47.660007,-122.34256,65.9
0,43,sprint,evdo0,13,Seattle,47.6593701538,-122.1472453846,70.3846153846
1,45,sprint,evdo0,7,Seattle,47.660007,-122.34256,63.3285714286
3,47,sprint,evdo0,9,Seattle,47.633823,-122.32155,79.7888888889
4,46,sprint,evdo0,44,Seattle,47.62886,-122.3457,81.7113636364
0,46,sprint,evdo0,5,Seattle,47.6202926,-122.144112,68.68
1,49,sprint,evdo0,1,Seattle,47.660007,-122.34256,64.7
2,53,sprint,evdoa,1,Seattle,47.670628,-122.20414,62.6
1,44,sprint,evdoa,69,Seattle,47.6584476377,-122.342255942,87.0869565217
1,43,sprint,evdoa,27,Seattle,47.6550521852,-122.3410048148,105.9814814815
0,43,sprint,evdoa,23,Seattle,47.6575856957,-122.2432182609,86.0652173913
0,44,sprint,evdoa,36,Seattle,47.7263238333,-122.3310116667,122.7472222222
1,42,sprint,evdoa,10,Seattle,47.6444335,-122.34413,97.31
0,42,sprint,evdoa,2,Seattle,47.661423,-122.26837,65
2,44,sprint,evdoa,4,Seattle,47.656732,-122.196045,63.175
2,43,sprint,evdoa,8,Seattle,47.6164735,-122.17593375,79.3
2,45,sprint,evdoa,14,Seattle,47.6507454286,-122.1776778571,108.2571428571
1,45,sprint,evdoa,23,Seattle,47.6251522174,-122.3388882609,83.747826087
0,49,sprint,evdoa,1,Seattle,47.673988,-122.12151,72.2
0,53,sprint,wifi,1,Seattle,47.717022,-122.30093,47.7
4,43,sprint,wifi,28,Seattle,47.670628,-122.20414,80.7785714286
1,42,sprint,wifi,47,Seattle,47.661423,-122.26837,14.3921276596
2,42,sprint,wifi,39,Seattle,47.660007,-122.34256,78.1897435897
0,44,sprint,wifi,10,Seattle,47.6362946,-122.323829,132.22
0,45,sprint,wifi,62,Seattle,47.629897,-122.2911908065,19.2940322581
6,45,sprint,wifi,3,Seattle,47.587742,-122.24135,27.5666666667
0,47,sprint,wifi,2,Seattle,47.672941,-122.323315,225.5
1,50,tmobile,edge,12,Seattle,47.6470290833,-122.3438683333,352.0833333333
2,53,tmobile,edge,14,Seattle,47.482876,-122.21706,260.2857142857
1,51,tmobile,edge,58,Seattle,47.6559173621,-122.34219,274.8103448276
0,53,tmobile,edge,1,Seattle,47.449471,-122.30722,235
1,52,tmobile,edge,3,Seattle,47.660007,-122.34256,295.3333333333
0,51,tmobile,edge,4,Seattle,47.5672075,-122.302725,251.25
1,53,tmobile,edge,1,Seattle,47.660007,-122.34256,321
0,44,tmobile,edge,1,Seattle,47.670628,-122.20414,404
0,45,tmobile,edge,12,Seattle,47.705246,-122.2669541667,304.5833333333
1,48,tmobile,edge,5,Seattle,47.660007,-122.34256,298.4
0,48,tmobile,edge,1,Seattle,48.015099,-122.06374,304
0,49,tmobile,edge,1,Seattle,48.015099,-122.06374,247
1,46,tmobile,edge,1,Seattle,47.660007,-122.34256,310
0,46,tmobile,edge,4,Seattle,47.60559,-122.2137625,343
0,47,tmobile,edge,1,Seattle,48.015099,-122.06374,476
2,53,tmobile,hsdpa,2,Seattle,47.7148325,-122.203125,60.95
0,50,tmobile,hsdpa,21,Seattle,47.7470977619,-122.2399647619,61.480952381
4,50,tmobile,hsdpa,10,Seattle,47.673988,-122.12151,80.02
1,50,tmobile,hsdpa,86,Seattle,47.6565219651,-122.3430981395,58.8976744186
3,50,tmobile,hsdpa,5,Seattle,47.6977752,-122.29931,68.64
0,51,tmobile,hsdpa,47,Seattle,47.6477695532,-122.1952414894,59.529787234
0,53,tmobile,hsdpa,77,Seattle,47.6298003247,-122.2389225974,73.9909090909
3,53,tmobile,hsdpa,1,Seattle,47.684944,-122.29823,52.6
2,49,tmobile,hsdpa,18,Seattle,47.6804468889,-122.2039133333,97.9222222222
2,44,tmobile,hsdpa,2,Seattle,47.670628,-122.20414,109.5
0,44,tmobile,hsdpa,1,Seattle,47.610542,-122.14243,103
0,45,tmobile,hsdpa,29,Seattle,47.6222018621,-122.1929872414,115.4344827586
1,49,tmobile,hsdpa,13,Seattle,47.6358371538,-122.3231661538,67.9153846154
4,49,tmobile,hsdpa,3,Seattle,47.673988,-122.12151,56.6
3,48,tmobile,hsdpa,3,Seattle,47.684944,-122.29823,48.1666666667
3,49,tmobile,hsdpa,1,Seattle,47.684944,-122.29823,37.1
1,46,tmobile,hsdpa,8,Seattle,47.653461,-122.3373075,93.825
0,46,tmobile,hsdpa,16,Seattle,47.605874375,-122.2331,119.85625
4,47,tmobile,hsdpa,2,Seattle,47.673988,-122.12151,51.25
0,53,tmobile,hspa,53,Seattle,47.6287349057,-122.1892675472,85.7264150943
1,53,tmobile,hspa,138,Seattle,47.608757,-122.29642,60.2123188406
2,53,tmobile,hspa,180,Seattle,47.684944,-122.29823,54.6661111111
3,53,tmobile,hspa,100,Seattle,47.48270203,-122.2171311,70.463
2,52,tmobile,hspa,66,Seattle,47.684944,-122.29823,124.6424242424
1,52,tmobile,hspa,25,Seattle,47.608757,-122.29642,53.944
0,52,tmobile,hspa,35,Seattle,47.6575460857,-122.2796977143,60.6742857143
0,53,tmobile,umts,13,Seattle,47.62083,-122.2990076923,156.9384615385
3,50,tmobile,umts,4,Seattle,47.673988,-122.12151,49.75
0,50,tmobile,umts,15,Seattle,47.7363063333,-122.2709773333,102.1866666667
1,50,tmobile,umts,23,Seattle,47.6802368261,-122.2039191304,56.2391304348
0,51,tmobile,umts,18,Seattle,47.6638796667,-122.3245627778,100.8944444444
1,51,tmobile,umts,10,Seattle,47.6662132,-122.204241,75.18
1,52,tmobile,umts,4,Seattle,47.67063725,-122.2041375,86.525
0,52,tmobile,umts,6,Seattle,47.6215991667,-122.3412066667,483.5833333333
3,49,tmobile,umts,3,Seattle,47.673988,-122.12151,70.3333333333
1,49,tmobile,umts,2,Seattle,47.670628,-122.20414,55.85
3,51,tmobile,umts,1,Seattle,47.673988,-122.12151,46.9
1,53,tmobile,umts,1,Seattle,47.670628,-122.20414,73.3
2,53,tmobile,umts,1,Seattle,47.610542,-122.14243,52.3
0,44,tmobile,umts,5,Seattle,47.680947,-122.234824,107
1,44,tmobile,umts,53,Seattle,47.670628,-122.20414,112.5698113208
3,44,tmobile,umts,3,Seattle,47.673988,-122.12151,109
2,44,tmobile,umts,1,Seattle,47.610542,-122.14243,144
3,45,tmobile,umts,68,Seattle,47.673988,-122.12151,114.8382352941
0,48,tmobile,umts,8,Seattle,47.82077425,-122.21277875,58.9125
